iden,year,name,profit,cumprofit,income,yield,cost,Ncost,disease,diseaseImpact,weedpenalty,newN,newseedbank
0.3,3,wheat,7.3153791304538389,-259.11558298422278,530.07098674155543,1.5144885335473013,350.0,171.5386885867762,0.1,0.024933346685498341,0.10659144154995803,0.0,234.15372212580084
0.5,4,wheat,47.345906052489269,-211.7696769317335,648.12835205683109,1.8517952915909461,350.0,240.0,0.23267274849091424,0.048450736604325972,0.11541612723488381,0.0,593.1039919163455
0.6,5,sprayed pasture,-177.96961562499996,-389.73929255673346,0.0,2.2707103331449021,230.0,0.0,0.36242006694028417,0.0,0.24309655561836596,56.767758328622556,292.51606792289294
0.95,6,wheat,128.26979184070692,-261.46950071602657,650.95939136255038,1.8598839753215726,350.0,126.46448334275489,0.1,0.039956797774676686,0.11941274621312903,0.0,1073.078849132858
0.75,7,wheat,18.334662250024408,-243.13483846600218,616.25473729182443,1.760727820833784,350.0,240.0,0.18369658432764141,0.036220238895382742,0.16959158103254146,0.0,3040.296075979372
0.55,8,sprayed pasture,-152.58669919648432,-395.72153766248653,0.0,1.8577743342316972,230.0,0.0,0.24315607219153798,0.0,0.38074188858943425,46.444358355792431,1311.3926001653808
0.2,9,wheat,-62.47950160669793,-458.20103926918443,397.9767174440795,1.1370763355545128,350.0,147.11128328841514,0.1,0.045398335556792568,0.18379165065534853,0.0,2372.4741876546877
0.8,0,wheat,59.176423880315014,59.176423880315014,649.07642388031502,1.8545040682294713,350.0,239.9,0.24847911736164952,0.060705731675982068,0.10256410256410253,0.0,158.22323905325445
0.7,1,wheat,26.023057610437363,85.199481490752376,617.39269222151302,1.7639791206328943,350.0,240.0,0.3931586146690515,0.098927516959874645,0.11016182794579354,0.0,461.38354846929195
0.35,2,sprayed pasture,-207.57499999999999,-122.37551850924761,0.0,1.9439876546603805,230.0,0.0,0.42077087549500236,0.0,0.23393134169043006,48.599691366509511,204.81049556634036
0.9,3,wheat,137.08479411326661,14.709275604018998,652.68957380672919,1.8648273537335118,350.0,142.80061726698096,0.1,0.04394079698903449,0.11339298394696373,0.0,703.9954130577925
0.75,4,wheat,34.913139957469085,49.622415561488083,632.86417686478046,1.8081833624708012,350.0,240.0,0.18639181840146993,0.036912377848522623,0.1465973505507815,0.0,2045.924023854132
0.15,5,sprayed pasture,-177.96961562499996,-128.34720006351188,0.0,1.1743678712911649,230.0,0.0,0.28712862969924829,0.0,0.3313321812236223,29.359196782279124,748.548794332505
0.95,6,wheat,71.685474346942271,-56.661725716569606,628.8006720940125,1.7965733488400357,350.0,181.28160643544174,0.1,0.039897648618998346,0.14944042341098407,0.0,2657.476630442201
0.85,7,wheat,-41.01772069508494,-97.679446411654538,531.26374042382747,1.5178964012109355,350.0,240.0,0.30110578004273991,0.073038310531930425,0.2556834683887973,0.0,7370.241365555267
0.4,8,sprayed pasture,-152.58669919648432,-250.26614560813886,0.0,1.2630935592797063,230.0,0.0,0.34886477585765013,0.0,0.5314906155562813,31.577338981992657,2622.65812080957
0.2,9,wheat,-103.20215968272481,-353.46830529086367,363.09719615070912,1.0374205604305975,350.0,176.84532203601469,0.1,0.047115658314585189,0.2539837980446503,0.0,4381.791558642757
0.9,0,wheat,39.550863822475293,39.550863822475293,629.4508638224753,1.7984310394927867,350.0,239.9,0.32302760467796654,0.089106356620536828,0.10256410256410253,0.0,173.8420674556213
0.85,1,wheat,25.120678355936171,64.671542178411471,616.44281932203808,1.7612651980629659,350.0,240.0,0.47099154862441767,0.099214581062384025,0.1112477253763533,0.0,568.9451380193404
0.8,2,sprayed pasture,-207.57499999999999,-142.90345782158852,0.0,2.2757039338797713,230.0,0.0,0.39585145980021957,0.0,0.2414320220400763,56.892598346994284,308.38793842912463
0.15,3,wheat,-81.258192543528253,-224.16165036511677,381.43924705171401,1.0898264201477543,350.0,126.21480330601143,0.1,0.037893682849880962,0.12049340403674647,0.0,554.5898992218201
0.05,4,wheat,-312.37600171761568,-536.53765208273239,206.48421762556677,0.58995490750161939,350.0,240.0,0.31093053538003468,0.091664726232476249,0.136923069156224,0.0,750.370662186385
0.4,5,sprayed pasture,-177.96961562499996,-714.50726770773235,0.0,2.0118611869373506,230.0,0.0,0.3547578899729924,0.0,0.25375611382600827,50.296529673433767,336.33823409499735
0.3,6,wheat,22.802644691218187,-691.70462301651412,520.42706886027486,1.486934482457928,350.0,139.40694065313247,0.1,0.025439747603473874,0.12239000367432051,0.0,723.2773416332187
0.1,7,wheat,-202.95263381384896,-894.65725683036305,299.37735253566757,0.85536386438762158,350.0,240.0,0.29410971737818381,0.063872747147061232,0.1478301125403333,0.0,1145.2389154953712
0.5,8,sprayed pasture,-152.58669919648432,-1047.2439560268474,0.0,2.1622733227099302,230.0,0.0,0.37832901936098062,0.0,0.27924222576335656,54.056833067748258,526.2061297116614
0.45,9,wheat,76.732060262815892,-970.51189576403146,603.63505600348083,1.7246715885813737,350.0,131.88633386450348,0.1,0.045677300880475932,0.13506032163078907,0.0,1260.349723487303
0.25,0,wheat,-110.91771046234024,-110.91771046234024,478.98228953765977,1.3685208272504565,350.0,239.9,0.30915478614200176,0.050749081656104214,0.10256410256410253,0.0,104.39681360946746
0.3,1,wheat,-79.156119999284314,-190.07383046162454,506.67776842180598,1.4476507669194456,350.0,240.0,0.44977704288774645,0.068165796540489473,0.10639913528042677,0.0,228.20990344616763
0.75,2,sprayed pasture,-207.57499999999999,-397.64883046162453,0.0,2.3485476637832923,230.0,0.0,0.38001155321440944,0.0,0.21715077873890265,58.713691594582308,122.97142848201469
0.95,3,wheat,159.8889135231193,-237.75991693850523,659.05917581141193,1.8830262166040341,350.0,122.57261681083538,0.1,0.040768655010956723,0.10770116925540552,0.0,456.7864102556046
0.2,4,wheat,-143.85309703875288,-381.61301397725811,413.38613480405718,1.1811032422973062,350.0,240.0,0.21040145191379081,0.069241289031736375,0.13047043857233076,0.0,874.4018685239969
0.7,5,sprayed pasture,-177.96961562499996,-559.58262960225807,0.0,2.2141394255187596,230.0,0.0,0.3750478291333319,0.0,0.2619535248270801,55.353485637968994,443.7556095562461
0.45,6,wheat,95.560970480223844,-464.02165912203424,609.29170194976541,1.7408334341421869,350.0,129.29302872406203,0.1,0.042773494635684618,0.12960343434058286,0.0,1069.0129251031485
0.55,7,wheat,18.949747245078914,-445.07191187695531,617.13552226277625,1.7632443493222179,350.0,240.0,0.18053999496272116,0.035129234376282098,0.16934502236755267,0.0,2644.0171882244304
0.35,8,sprayed pasture,-152.58669919648432,-597.6586110734396,0.0,1.6191185362074847,230.0,0.0,0.3080442768112911,0.0,0.3619527563855256,40.477963405187118,1065.9220984636302
0.1,9,wheat,-130.99034162163869,-728.64895269507826,301.20517703123721,0.86058622008924923,350.0,159.04407318962575,0.1,0.033980584512516829,0.16915749587995377,0.0,1650.8783599015862
0.8,0,wheat,59.569998571517061,59.569998571517061,649.46999857151707,1.8556285673471917,350.0,239.9,0.24761223618894607,0.060136180174799006,0.10256410256410253,0.0,158.22323905325445
0.1,1,wheat,-269.85716483462124,-210.28716626310418,305.93982648987236,0.87411378997106381,350.0,240.0,0.41648807554966638,0.08384888814352072,0.11016182794579354,0.0,260.20640863835814
0.25,2,sprayed pasture,-207.57499999999999,-417.8621662631042,0.0,1.7097798551359547,230.0,0.0,0.42730279457198167,0.0,0.21949682509499524,42.744496378398864,110.36016606427222
0.45,3,wheat,102.88920394574247,-314.97296231736175,624.51591051859805,1.7843311729102802,350.0,154.51100724320227,0.1,0.043885390152678776,0.10681756529267261,0.0,272.241080386243
0.35,4,wheat,-41.645584174051478,-356.61854649141321,538.87014780543245,1.5396289937298069,350.0,240.0,0.23521839268970043,0.061932133335740353,0.11802842723481577,0.0,614.5006974803949
0.15,5,sprayed pasture,-177.96961562499996,-534.58816211641317,0.0,1.3267558742303283,230.0,0.0,0.31468349694676401,0.0,0.24456469036831874,33.168896855758206,238.05585362544502
0.75,6,wheat,102.54863273171691,-432.03952938469627,663.16671455414632,1.8947620415832751,350.0,173.66220628848359,0.1,0.026076724466931461,0.11568447424614403,0.0,715.1641849743386
0.3,7,wheat,-67.400969432169575,-499.44049881686584,493.48364635658641,1.4099532753045325,350.0,240.0,0.29510065655435835,0.048885258038059209,0.14731184397174046,0.0,1498.311011016945
0.95,8,sprayed pasture,-152.58669919648432,-652.02719801335013,0.0,2.0981994827253629,230.0,0.0,0.37200130567736905,0.0,0.300600172424879,52.454987068134074,863.0694770600838
0.55,9,wheat,93.149836651447586,-558.87736136190256,632.88839776883196,1.8082525650538057,350.0,135.09002586373185,0.1,0.025381169649636819,0.1566621139262293,0.0,2164.6094595131003
0.35,0,wheat,-48.652538711443214,-48.652538711443214,541.24746128855679,1.5464213179673052,350.0,239.9,0.31404826916980144,0.074029487901176777,0.10256410256410253,0.0,114.66317869822485
0.05,1,wheat,-364.40958432483291,-413.06212303627615,206.41096386859689,0.58974561105313394,350.0,240.0,0.4741326887586747,0.12229589781235332,0.10711925107879261,0.0,159.70689959288023
0.45,2,sprayed pasture,-207.57499999999999,-620.63712303627608,0.0,2.2449459047802063,230.0,0.0,0.49372754106340583,0.0,0.21208027674834573,56.123647619505157,75.53464090003169
0.55,3,wheat,166.45248717744369,-454.18463585883239,671.89469301285578,1.9196991228938738,350.0,127.75270476098969,0.1,0.025726065517720234,0.10436841269904973,0.0,200.253881103371
0.25,4,wheat,-92.277350640683096,-546.46198649951543,476.70762116228929,1.3620217747493979,350.0,240.0,0.22940248012083853,0.044057724215819001,0.1130779861785165,0.0,413.6881143745906
0.8,5,sprayed pasture,-177.96961562499996,-724.43160212451539,0.0,2.3083269666994637,230.0,0.0,0.26548278356804472,0.0,0.23055767776684544,57.70817416748659,226.26165375676538
0.3,6,wheat,36.968430352836428,-687.46317177167896,524.87454838734629,1.4996415668209893,350.0,124.58365166502682,0.1,0.025458689843006112,0.11487289680427715,0.0,490.3435770751401
0.75,7,wheat,36.42517039962916,-651.03800137204985,642.15985255746557,1.834742435878473,350.0,240.0,0.18462465899972044,0.038430472647914896,0.1326952333995398,0.0,1446.6336736071657
0.65,8,sprayed pasture,-152.58669919648432,-803.62470056853419,0.0,2.1073393813633268,230.0,0.0,0.2982886233158184,0.0,0.29755353954555774,52.683484534083171,697.4405553227894
0.1,9,wheat,-110.27757611319454,-913.90227668172872,309.65852970797545,0.88473865630850124,350.0,134.63303093183367,0.1,0.033598573860570809,0.14617746254793518,0.0,1106.2000494083893
0.8,0,wheat,58.225777108366145,58.225777108366145,648.12577710836615,1.8517879345953319,350.0,239.9,0.2532472564372964,0.062081435724442496,0.10256410256410253,0.0,158.22323905325445
0.85,1,wheat,26.926794395728937,85.152571504095079,618.3439941007673,1.7666971260021924,350.0,240.0,0.44391855273191461,0.09753911059021704,0.11016182794579354,0.0,518.4223319276024
0.15,2,sprayed pasture,-207.57499999999999,-122.42242849590491,0.0,1.3384130757309292,230.0,0.0,0.42048777299931162,0.0,0.23792725103521306,33.460326893273226,201.6889547332868
0.95,3,wheat,113.31089051298399,-9.1115379829209218,655.23959174543666,1.8721131192726763,350.0,173.07934621345356,0.1,0.040439054186368964,0.1131772166500995,0.0,744.8382237359709
0.1,4,wheat,-237.23098607698563,-246.34252405990657,298.7425835259267,0.85355023864550483,350.0,240.0,0.28623514318479398,0.064348736403991816,0.14920436510551494,0.0,1177.7167701316966
0.45,5,sprayed pasture,-177.96961562499996,-424.31213968490653,0.0,2.0478352000713564,230.0,0.0,0.39663251647836212,0.0,0.28126119178662645,51.195880001783912,528.7850085855871
0.05,6,wheat,-198.77509273116917,-623.08723241607572,217.19974377133585,0.620570696489531,350.0,137.60823999643219,0.1,0.046397308382889524,0.13522989827069232,0.0,716.6522535729151
0.5,7,wheat,24.283272039589608,-598.80396037648609,624.77298459558381,1.7850656702730967,350.0,240.0,0.23641780248151939,0.048322660436575043,0.1474069490190949,0.0,1754.792599372358
0.2,8,sprayed pasture,-152.58669919648432,-751.39065957297043,0.0,1.3625143306581418,230.0,0.0,0.30948609579294184,0.0,0.315338189843422,34.062858266453546,674.271778502542
0.3,9,wheat,-9.4180952579700943,-760.80875483094053,506.9308418507249,1.448373833859214,350.0,171.87428346709291,0.1,0.025962787450551705,0.14469001089315348,0.0,1416.5679290462037
0.25,0,wheat,-111.39730282930876,-111.39730282930876,478.50269717069125,1.3671505633448322,350.0,239.9,0.31855502080910181,0.051699541630762326,0.10256410256410253,0.0,104.39681360946746
0.4,1,wheat,-16.000385245972865,-127.39768807528162,573.15748921476541,1.6375928263279012,350.0,240.0,0.35823595137825281,0.073076923255038923,0.10639913528042677,0.0,248.2166653239609
0.6,2,sprayed pasture,-207.57499999999999,-334.97268807528161,0.0,2.3441419115209099,230.0,0.0,0.44802409839883295,0.0,0.2186193628263633,58.603547788022745,124.7727505063728
0.1,3,wheat,-128.31342356617688,-463.28611164145849,323.13444276344785,0.92324126503842241,350.0,122.79290442395451,0.1,0.034890880206699393,0.10782723562282881,0.0,205.66820949578536
0.5,4,wheat,48.699306989392106,-414.58680465206641,649.78997336041573,1.8565427810297592,350.0,240.0,0.23082318111836972,0.048124497897005986,0.11345225250376811,0.0,522.016335156489
0.65,5,sprayed pasture,-177.96961562499996,-592.55642027706631,0.0,2.2854670892129554,230.0,0.0,0.33363704437209118,0.0,0.23817763692901484,57.136677230323883,264.1188585025371
0.35,6,wheat,57.13016440340575,-535.42625587366058,553.44504392194324,1.5812715540626949,350.0,125.72664553935223,0.1,0.037166820844927118,0.11747264301963689,0.0,596.5096679734261
0.75,7,wheat,33.748477000220653,-501.67777887343993,638.32690046628989,1.8237911441893997,350.0,240.0,0.18443218537511002,0.036432677511909636,0.13965951803871857,0.0,1746.676378037881
0.55,8,sprayed pasture,-152.58669919648432,-654.26447806992428,0.0,2.0553559912037538,230.0,0.0,0.24315911454655681,0.0,0.3148813362654155,51.383899780093842,796.3809479526095
0.15,9,wheat,-75.44080130993737,-729.70527937986162,367.53228458760765,1.0500922416788789,350.0,137.23220043981232,0.1,0.037993330712560676,0.15247171329748876,0.0,1385.8911148250386
0.6,0,wheat,34.851114694450729,34.851114694450729,624.75111469445073,1.7850031848412879,350.0,239.9,0.34953596320655084,0.095907477807659666,0.10256410256410253,0.0,137.3377669822485
0.3,1,wheat,-81.666921574735042,-46.815806880284313,504.03481939501575,1.4400994839857593,350.0,240.0,0.4801110035361052,0.07062765132825144,0.10870561430927361,0.0,299.51434555234493
0.4,2,sprayed pasture,-207.57499999999999,-254.39080688028429,0.0,2.09650517748653,230.0,0.0,0.44699042241860204,0.0,0.22235978247928634,52.412629437163247,137.37916902021593
0.55,3,wheat,157.08135710079068,-97.309449779493605,668.38670450318125,1.9096762985805178,350.0,135.17474112567351,0.1,0.026093386110863946,0.10870850572971391,0.0,362.58140279036724
0.65,4,wheat,40.790305526800012,-56.519144252693593,640.07979438684481,1.8287994125338423,350.0,240.0,0.22921022114602355,0.05088186854511581,0.12416333363222698,0.0,1006.8574812264607
0.9,5,sprayed pasture,-177.96961562499996,-234.48875987769355,0.0,2.1884665079130436,230.0,0.0,0.34664185110835688,0.0,0.27051116402898545,54.711662697826092,567.4475156739288
0.2,6,wheat,-44.87535527822336,-279.36411515591692,419.52940167079822,1.1986554333451378,350.0,130.57667460434783,0.1,0.047418973163449819,0.1377642407532509,0.0,1078.0749262079623
0.8,7,wheat,10.693734646188933,-268.67038050972798,605.31313694113987,1.7294661055461138,350.0,240.0,0.18885570742799462,0.052986868066514106,0.16989434406108206,0.0,3171.7561977480227
0.75,8,sprayed pasture,-152.58669919648432,-421.25707970621227,0.0,1.8398014434382892,230.0,0.0,0.243527477862991,0.0,0.38673285218723685,45.995036085957231,1476.2925043888686
0.5,9,wheat,66.04913877774402,-355.20794092846825,602.80834216790151,1.7223095490511473,350.0,148.00992782808555,0.1,0.029498871757350005,0.19333635576599395,0.0,3436.0184785806455
0.05,0,wheat,-379.2417714862803,-379.2417714862803,210.65822851371973,0.60188065289634207,350.0,239.9,0.40697083336855838,0.10878227348128837,0.10256410256410253,0.0,69.9460250887574
0.1,1,wheat,-272.66575274638262,-651.90752423266292,302.9834181617025,0.86566690903343579,350.0,240.0,0.51731218380127963,0.098967526695943234,0.10397413446895931,0.0,115.73251355948781
0.35,2,sprayed pasture,-207.57499999999999,-859.48252423266285,0.0,2.0077852123855724,230.0,0.0,0.49864736959316208,0.0,0.20879059075366357,50.194630309639308,52.3006241902241
0.9,3,wheat,146.6979745554637,-712.78454967719915,660.71203642747889,1.8877486755070827,350.0,139.61073938072138,0.1,0.043694007499691892,0.10272696552649674,0.0,181.8098712800729
0.95,4,wheat,40.676909932549428,-672.10763974464976,639.94057434494755,1.8284016409855643,350.0,240.0,0.2299121525673116,0.064296016605849785,0.11180066587003679,0.0,672.4104403083534
0.45,5,sprayed pasture,-177.96961562499996,-850.07725536964972,0.0,2.1411508185893511,230.0,0.0,0.35457490370002775,0.0,0.24850974946403126,53.528770464733775,309.5358730521609
0.7,6,wheat,121.78081603470805,-728.29643933494162,648.60993219578472,1.853171234845099,350.0,132.94245907053244,0.1,0.042161445913594255,0.12057145987752838,0.0,892.7806774214444
0.2,7,wheat,-133.0724079315053,-861.36884726644689,399.44393393297912,1.1412683826656547,350.0,240.0,0.21169112450424085,0.07065840510632633,0.15851571560119337,0.0,1659.640362766925
0.65,8,sprayed pasture,-152.58669919648432,-1013.9555464629312,0.0,2.0701692942277372,230.0,0.0,0.31367207782190404,0.0,0.3099435685907542,51.754232355693432,791.87540031965
